PossessionId,moment_id,OffenseTeamId,game_clock,shot_clock,quarter,game_id,event_id,EventDescription,EventTime,PossessionStartMarginScore,PossessionStartTime_Seconds,PossessionEndTime_Seconds,ball_handler,Player1Id,SHOT_LOC_X,SHOT_LOC_Y,action,SHOT_PLAYER_ID,Points,2pt_shot_percentage_ball_handler,3pt_shot_percentage_ball_handler,2pt_shot_percentage_player1,3pt_shot_percentage_player1,2pt_shot_percentage_shot_player,3pt_shot_percentage_shot_player,Reward,jersey_number_ball_handler,position_ball_handler,jersey_number_player1,position_player1,jersey_number_shot_player,position_shot_player
4,2813,1610612739,665.79,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0752916666666668,0,F,0,F,0.0,F
4,2814,1610612739,665.75,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0753472222222222,0,F,0,F,0.0,F
4,2815,1610612739,665.71,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0754027777777777,0,F,0,F,0.0,F
4,2816,1610612739,665.67,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.075458333333333,0,F,0,F,0.0,F
4,2817,1610612739,665.63,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.075513888888889,0,F,0,F,0.0,F
4,2818,1610612739,665.59,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0755694444444446,0,F,0,F,0.0,F
4,2819,1610612739,665.55,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.075625,0,F,0,F,0.0,F
4,2820,1610612739,665.51,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0756805555555555,0,F,0,F,0.0,F
4,2821,1610612739,665.47,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.075736111111111,0,F,0,F,0.0,F
4,2822,1610612739,665.43,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.075791666666667,0,F,0,F,0.0,F
4,2823,1610612739,665.39,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0758472222222224,0,F,0,F,0.0,F
4,2824,1610612739,665.35,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.075902777777778,0,F,0,F,0.0,F
4,2825,1610612739,665.31,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0759583333333333,0,F,0,F,0.0,F
4,2826,1610612739,665.27,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.076013888888889,0,F,0,F,0.0,F
4,2827,1610612739,665.23,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0760694444444443,0,F,0,F,0.0,F
4,2828,1610612739,665.19,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0761249999999998,0,F,0,F,0.0,F
4,2829,1610612739,665.15,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0761805555555557,0,F,0,F,0.0,F
4,2830,1610612739,665.11,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.076236111111111,0,F,0,F,0.0,F
4,2831,1610612739,665.07,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0762916666666666,0,F,0,F,0.0,F
4,2832,1610612739,665.03,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.076347222222222,0,F,0,F,0.0,F
4,2833,1610612739,664.99,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,201567,201567,35.0,149.0,shooting,201567.0,2,0.44,0.3809523809523809,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0764027777777776,0,F,0,F,0.0,F
4,2834,1610612739,664.95,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.076458333333333,20,C,0,F,0.0,F
4,2835,1610612739,664.91,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.076513888888889,20,C,0,F,0.0,F
4,2836,1610612739,664.87,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0765694444444445,20,C,0,F,0.0,F
4,2837,1610612739,664.83,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.076625,20,C,0,F,0.0,F
4,2838,1610612739,664.79,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0766805555555554,20,C,0,F,0.0,F
4,2839,1610612739,664.75,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.076736111111111,20,C,0,F,0.0,F
4,2840,1610612739,664.71,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.076791666666667,20,C,0,F,0.0,F
4,2841,1610612739,664.67,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0768472222222223,20,C,0,F,0.0,F
4,2842,1610612739,664.63,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0769027777777778,20,C,0,F,0.0,F
4,2843,1610612739,664.59,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0769583333333332,20,C,0,F,0.0,F
4,2844,1610612739,664.55,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.077013888888889,20,C,0,F,0.0,F
4,2845,1610612739,664.51,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0770694444444446,20,C,0,F,0.0,F
4,2846,1610612739,664.47,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.077125,20,C,0,F,0.0,F
4,2847,1610612739,664.43,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0771805555555556,20,C,0,F,0.0,F
4,2848,1610612739,664.39,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.077236111111111,20,C,0,F,0.0,F
4,2849,1610612739,664.35,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0772916666666665,20,C,0,F,0.0,F
4,2850,1610612739,664.31,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0773472222222225,20,C,0,F,0.0,F
4,2851,1610612739,664.27,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.077402777777778,20,C,0,F,0.0,F
4,2852,1610612739,664.23,,1,21500046,7,Love 15' Step Back Jump Shot (2 PTS),11:04,0,673,664,202389,201567,35.0,149.0,shooting,201567.0,2,0.5263157894736842,0.0,0.44,0.3809523809523809,0.44,0.3809523809523809,2.0774583333333334,20,C,0,F,0.0,F
